form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2024-08-07,2024-06-30,,0001628280-24-035364,https://www.sec.gov/Archives/edgar/data/353278/000162828024035364/caq22024.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828024035364/
6-K,2024-08-06,2024-08-06,,0001171843-24-004456,https://www.sec.gov/Archives/edgar/data/353278/000117184324004456/f6k_080624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324004456/
6-K,2024-07-29,2024-07-29,,0001171843-24-004197,https://www.sec.gov/Archives/edgar/data/353278/000117184324004197/f6k_072924.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324004197/
6-K,2024-07-25,2024-07-25,,0001171843-24-004135,https://www.sec.gov/Archives/edgar/data/353278/000117184324004135/f6k_072524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324004135/
6-K,2024-07-22,2024-07-22,,0001171843-24-004057,https://www.sec.gov/Archives/edgar/data/353278/000117184324004057/f6k_072224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324004057/
6-K,2024-07-15,2024-07-15,,0001171843-24-003937,https://www.sec.gov/Archives/edgar/data/353278/000117184324003937/f6k_071524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003937/
6-K,2024-07-11,2024-07-10,,0001171843-24-003877,https://www.sec.gov/Archives/edgar/data/353278/000117184324003877/f6k_071024.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003877/
6-K,2024-07-09,2024-07-08,,0001171843-24-003852,https://www.sec.gov/Archives/edgar/data/353278/000117184324003852/f6k_070824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003852/
6-K,2024-07-02,2024-07-01,,0001171843-24-003752,https://www.sec.gov/Archives/edgar/data/353278/000117184324003752/f6k_070124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003752/
6-K,2024-06-26,2024-06-26,,0001171843-24-003656,https://www.sec.gov/Archives/edgar/data/353278/000117184324003656/f6k_062624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003656/
6-K,2024-06-24,2024-06-24,,0001171843-24-003595,https://www.sec.gov/Archives/edgar/data/353278/000117184324003595/f6k_062424.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003595/
6-K,2024-06-17,2024-06-17,,0001171843-24-003467,https://www.sec.gov/Archives/edgar/data/353278/000117184324003467/f6k_061724.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003467/
6-K,2024-06-10,2024-06-10,,0001171843-24-003361,https://www.sec.gov/Archives/edgar/data/353278/000117184324003361/f6k_061024.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003361/
6-K,2024-06-03,2024-06-03,,0001171843-24-003224,https://www.sec.gov/Archives/edgar/data/353278/000117184324003224/f6k_060324.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003224/
6-K,2024-05-28,2024-05-27,,0001171843-24-003104,https://www.sec.gov/Archives/edgar/data/353278/000117184324003104/f6k_052724.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324003104/
6-K,2024-05-17,2024-05-17,,0001171843-24-002955,https://www.sec.gov/Archives/edgar/data/353278/000117184324002955/f6k_051724.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002955/
6-K,2024-05-15,2024-05-15,,0001171843-24-002901,https://www.sec.gov/Archives/edgar/data/353278/000117184324002901/f6k_051524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002901/
6-K,2024-05-13,2024-05-13,,0001171843-24-002796,https://www.sec.gov/Archives/edgar/data/353278/000117184324002796/f6k_051324.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002796/
6-K,2024-05-13,2024-05-08,,0001171843-24-002768,https://www.sec.gov/Archives/edgar/data/353278/000117184324002768/f6k_050824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002768/
6-K,2024-05-06,2024-05-06,,0001171843-24-002581,https://www.sec.gov/Archives/edgar/data/353278/000117184324002581/f6k_050624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002581/
6-K,2024-05-06,2024-05-06,,0001171843-24-002580,https://www.sec.gov/Archives/edgar/data/353278/000117184324002580/f6k_050624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002580/
6-K,2024-05-06,2024-05-06,,0001171843-24-002579,https://www.sec.gov/Archives/edgar/data/353278/000117184324002579/f6k_050624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002579/
6-K,2024-05-06,2024-05-03,,0001171843-24-002543,https://www.sec.gov/Archives/edgar/data/353278/000117184324002543/f6k_050324.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002543/
6-K,2024-05-02,2024-03-31,,0001628280-24-019781,https://www.sec.gov/Archives/edgar/data/353278/000162828024019781/caq12024.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828024019781/
6-K,2024-05-01,2024-05-01,,0001171843-24-002400,https://www.sec.gov/Archives/edgar/data/353278/000117184324002400/f6k_050124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002400/
6-K,2024-04-26,2024-04-26,,0001171843-24-002273,https://www.sec.gov/Archives/edgar/data/353278/000117184324002273/f6k_042624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002273/
6-K,2024-04-25,2024-04-24,,0001171843-24-002209,https://www.sec.gov/Archives/edgar/data/353278/000117184324002209/f6k_042424.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002209/
6-K,2024-04-25,2024-04-24,,0001171843-24-002204,https://www.sec.gov/Archives/edgar/data/353278/000117184324002204/f6k_042424.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002204/
6-K,2024-04-22,2024-04-22,,0001171843-24-002115,https://www.sec.gov/Archives/edgar/data/353278/000117184324002115/f6k_042224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002115/
6-K,2024-04-17,2024-04-15,,0001171843-24-002043,https://www.sec.gov/Archives/edgar/data/353278/000117184324002043/f6k_041524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002043/
6-K,2024-04-17,2024-04-15,,0001171843-24-002042,https://www.sec.gov/Archives/edgar/data/353278/000117184324002042/f6k_041524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324002042/
6-K,2024-04-08,2024-04-08,,0001171843-24-001898,https://www.sec.gov/Archives/edgar/data/353278/000117184324001898/f6k_040824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001898/
6-K,2024-04-02,2024-04-02,,0001171843-24-001752,https://www.sec.gov/Archives/edgar/data/353278/000117184324001752/f6k_040224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001752/
6-K,2024-04-01,2024-03-25,,0001171843-24-001732,https://www.sec.gov/Archives/edgar/data/353278/000117184324001732/f6k_032524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001732/
6-K,2024-03-25,2024-03-25,,0001171843-24-001557,https://www.sec.gov/Archives/edgar/data/353278/000117184324001557/f6k_032124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001557/
6-K,2024-03-22,2024-03-21,,0001171843-24-001523,https://www.sec.gov/Archives/edgar/data/353278/000117184324001523/f6k_032124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001523/
6-K,2024-03-21,2024-03-21,,0001171843-24-001520,https://www.sec.gov/Archives/edgar/data/353278/000117184324001520/f6k_032124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001520/
6-K,2024-03-18,2024-03-18,,0001171843-24-001397,https://www.sec.gov/Archives/edgar/data/353278/000117184324001397/f6k_031824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001397/
6-K,2024-03-11,2024-03-11,,0001171843-24-001279,https://www.sec.gov/Archives/edgar/data/353278/000117184324001279/f6k_031124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001279/
6-K,2024-03-08,2024-03-08,,0001171843-24-001257,https://www.sec.gov/Archives/edgar/data/353278/000117184324001257/f6k_030824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001257/
6-K,2024-03-05,2024-03-05,,0001171843-24-001185,https://www.sec.gov/Archives/edgar/data/353278/000117184324001185/f6k_030524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001185/
6-K,2024-03-04,2024-03-04,,0001171843-24-001151,https://www.sec.gov/Archives/edgar/data/353278/000117184324001151/f6k_030424.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324001151/
6-K,2024-02-26,2024-02-26,,0001171843-24-000963,https://www.sec.gov/Archives/edgar/data/353278/000117184324000963/f6k_022624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000963/
6-K,2024-02-22,2024-02-21,,0001171843-24-000903,https://www.sec.gov/Archives/edgar/data/353278/000117184324000903/f6k_022124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000903/
6-K,2024-02-22,2024-02-19,,0001171843-24-000902,https://www.sec.gov/Archives/edgar/data/353278/000117184324000902/f6k_021924.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000902/
6-K,2024-02-14,2024-02-14,,0001171843-24-000781,https://www.sec.gov/Archives/edgar/data/353278/000117184324000781/f6k_021424.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000781/
6-K,2024-02-13,2024-02-12,,0001171843-24-000750,https://www.sec.gov/Archives/edgar/data/353278/000117184324000750/f6k_021224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000750/
6-K,2024-02-12,2024-02-12,,0001171843-24-000726,https://www.sec.gov/Archives/edgar/data/353278/000117184324000726/f6k_021224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000726/
6-K,2024-02-09,2024-02-08,,0001171843-24-000699,https://www.sec.gov/Archives/edgar/data/353278/000117184324000699/f6k_020824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000699/
6-K,2024-02-07,2024-02-06,,0001171843-24-000627,https://www.sec.gov/Archives/edgar/data/353278/000117184324000627/f6k_020624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000627/
6-K,2024-02-06,2024-02-06,,0001171843-24-000602,https://www.sec.gov/Archives/edgar/data/353278/000117184324000602/f6k_020624.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000602/
6-K,2024-02-05,2024-02-05,,0001171843-24-000577,https://www.sec.gov/Archives/edgar/data/353278/000117184324000577/f6k_020524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000577/
6-K,2024-02-02,2024-02-01,,0001171843-24-000528,https://www.sec.gov/Archives/edgar/data/353278/000117184324000528/f6k_020124.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000528/
6-K,2024-01-31,2023-12-31,,0001628280-24-002639,https://www.sec.gov/Archives/edgar/data/353278/000162828024002639/caq42023.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828024002639/
20-F,2024-01-31,2023-12-31,,0001628280-24-002635,https://www.sec.gov/Archives/edgar/data/353278/000162828024002635/nvo-20231231.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828024002635/
6-K,2024-01-31,2023-12-31,,0001628280-24-002630,https://www.sec.gov/Archives/edgar/data/353278/000162828024002630/remunerationreport_2023.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828024002630/
6-K,2024-01-30,2024-01-30,,0001171843-24-000462,https://www.sec.gov/Archives/edgar/data/353278/000117184324000462/f6k_013024.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000462/
6-K,2024-01-22,2024-01-22,,0001171843-24-000331,https://www.sec.gov/Archives/edgar/data/353278/000117184324000331/f6k_012224.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000331/
6-K,2024-01-16,2024-01-15,,0001171843-24-000256,https://www.sec.gov/Archives/edgar/data/353278/000117184324000256/f6k_011524.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000256/
6-K,2024-01-11,2024-01-09,,0001171843-24-000214,https://www.sec.gov/Archives/edgar/data/353278/000117184324000214/f6k_010924.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000214/
6-K,2024-01-08,2024-01-08,,0001171843-24-000120,https://www.sec.gov/Archives/edgar/data/353278/000117184324000120/f6k_010824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000120/
6-K,2024-01-08,2024-01-08,,0001171843-24-000118,https://www.sec.gov/Archives/edgar/data/353278/000117184324000118/f6k_010824.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184324000118/
6-K,2023-12-22,2023-12-22,,0001171843-23-007684,https://www.sec.gov/Archives/edgar/data/353278/000117184323007684/f6k_122223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007684/
6-K,2023-12-19,2023-12-18,,0001171843-23-007603,https://www.sec.gov/Archives/edgar/data/353278/000117184323007603/f6k_121823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007603/
6-K,2023-12-11,2023-12-11,,0001171843-23-007530,https://www.sec.gov/Archives/edgar/data/353278/000117184323007530/f6k_121123.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007530/
6-K,2023-12-05,2023-12-04,,0001171843-23-007414,https://www.sec.gov/Archives/edgar/data/353278/000117184323007414/f6k_120423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007414/
6-K,2023-11-28,2023-11-27,,0001171843-23-007288,https://www.sec.gov/Archives/edgar/data/353278/000117184323007288/f6k_112723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007288/
6-K,2023-11-21,2023-11-20,,0001171843-23-007202,https://www.sec.gov/Archives/edgar/data/353278/000117184323007202/f6k_112023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007202/
6-K,2023-11-14,2023-11-14,,0001171843-23-007081,https://www.sec.gov/Archives/edgar/data/353278/000117184323007081/f6k_111423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007081/
6-K,2023-11-14,2023-11-13,,0001171843-23-007079,https://www.sec.gov/Archives/edgar/data/353278/000117184323007079/f6k_111323ca77.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007079/
6-K,2023-11-14,2023-11-13,,0001171843-23-007078,https://www.sec.gov/Archives/edgar/data/353278/000117184323007078/f6k_111323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323007078/
6-K,2023-11-13,2023-11-10,,0001171843-23-006986,https://www.sec.gov/Archives/edgar/data/353278/000117184323006986/f6k_111023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006986/
6-K,2023-11-07,2023-11-07,,0001171843-23-006808,https://www.sec.gov/Archives/edgar/data/353278/000117184323006808/f6k_110723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006808/
6-K,2023-11-07,2023-11-06,,0001171843-23-006790,https://www.sec.gov/Archives/edgar/data/353278/000117184323006790/f6k_110623ca73.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006790/
6-K,2023-11-06,2023-11-06,,0001171843-23-006776,https://www.sec.gov/Archives/edgar/data/353278/000117184323006776/f6k_110623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006776/
6-K,2023-11-06,2023-11-06,,0001171843-23-006775,https://www.sec.gov/Archives/edgar/data/353278/000117184323006775/f6k_110623ca71.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006775/
6-K,2023-11-06,2023-11-06,,0001171843-23-006754,https://www.sec.gov/Archives/edgar/data/353278/000117184323006754/f6k_110623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006754/
6-K,2023-11-03,2023-11-03,,0001171843-23-006714,https://www.sec.gov/Archives/edgar/data/353278/000117184323006714/f6k_110323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006714/
6-K,2023-11-02,2023-09-30,,0001628280-23-036198,https://www.sec.gov/Archives/edgar/data/353278/000162828023036198/caq32023.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828023036198/
6-K,2023-11-01,2023-11-01,,0001171843-23-006584,https://www.sec.gov/Archives/edgar/data/353278/000117184323006584/f6k_110123.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006584/
6-K,2023-10-23,2023-10-23,,0001171843-23-006337,https://www.sec.gov/Archives/edgar/data/353278/000117184323006337/f6k_102323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006337/
6-K,2023-10-16,2023-10-16,,0001171843-23-006261,https://www.sec.gov/Archives/edgar/data/353278/000117184323006261/f6k_101623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006261/
6-K,2023-10-16,2023-10-13,,0001171843-23-006250,https://www.sec.gov/Archives/edgar/data/353278/000117184323006250/f6k_101323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006250/
6-K,2023-10-11,2023-10-10,,0001171843-23-006185,https://www.sec.gov/Archives/edgar/data/353278/000117184323006185/f6k_101023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006185/
6-K,2023-10-10,2023-10-09,,0001171843-23-006141,https://www.sec.gov/Archives/edgar/data/353278/000117184323006141/f6k_100923.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323006141/
6-K,2023-10-02,2023-10-02,,0001171843-23-005969,https://www.sec.gov/Archives/edgar/data/353278/000117184323005969/f6k_100223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005969/
6-K,2023-09-26,2023-09-25,,0001171843-23-005867,https://www.sec.gov/Archives/edgar/data/353278/000117184323005867/f6k_092523.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005867/
6-K,2023-09-18,2023-09-18,,0001171843-23-005728,https://www.sec.gov/Archives/edgar/data/353278/000117184323005728/f6k_091823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005728/
6-K,2023-09-13,2023-09-13,,0001171843-23-005695,https://www.sec.gov/Archives/edgar/data/353278/000117184323005695/f6k_091323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005695/
6-K,2023-09-13,2023-09-13,,0001171843-23-005686,https://www.sec.gov/Archives/edgar/data/353278/000117184323005686/f6k_091323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005686/
6-K,2023-09-05,2023-09-04,,0001171843-23-005535,https://www.sec.gov/Archives/edgar/data/353278/000117184323005535/f6k_090423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005535/
6-K,2023-08-28,2023-08-28,,0001171843-23-005441,https://www.sec.gov/Archives/edgar/data/353278/000117184323005441/f6k_082823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005441/
6-K,2023-08-22,2023-08-21,,0001171843-23-005393,https://www.sec.gov/Archives/edgar/data/353278/000117184323005393/f6k_082123.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005393/
6-K,2023-08-18,2023-08-18,,0001171843-23-005366,https://www.sec.gov/Archives/edgar/data/353278/000117184323005366/f6k_081823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005366/
6-K,2023-08-11,2023-08-11,,0001171843-23-005258,https://www.sec.gov/Archives/edgar/data/353278/000117184323005258/f6k_081123.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005258/
6-K,2023-08-10,2023-06-30,,0001628280-23-028728,https://www.sec.gov/Archives/edgar/data/353278/000162828023028728/caq22023.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828023028728/
6-K,2023-08-09,2023-08-09,,0001171843-23-005132,https://www.sec.gov/Archives/edgar/data/353278/000117184323005132/f6k_080923.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005132/
6-K,2023-08-08,2023-08-08,,0001171843-23-005056,https://www.sec.gov/Archives/edgar/data/353278/000117184323005056/f6k_080823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323005056/
6-K,2023-07-31,2023-07-31,,0001171843-23-004799,https://www.sec.gov/Archives/edgar/data/353278/000117184323004799/f6k_073123.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004799/
6-K,2023-07-24,2023-07-24,,0001171843-23-004604,https://www.sec.gov/Archives/edgar/data/353278/000117184323004604/f6k_072423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004604/
6-K,2023-07-17,2023-07-17,,0001171843-23-004513,https://www.sec.gov/Archives/edgar/data/353278/000117184323004513/f6k_071723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004513/
6-K,2023-07-10,2023-07-10,,0001171843-23-004427,https://www.sec.gov/Archives/edgar/data/353278/000117184323004427/f6k_071023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004427/
6-K,2023-07-03,2023-07-03,,0001171843-23-004291,https://www.sec.gov/Archives/edgar/data/353278/000117184323004291/f6k_070323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004291/
6-K,2023-06-26,2023-06-26,,0001171843-23-004109,https://www.sec.gov/Archives/edgar/data/353278/000117184323004109/f6k_062623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004109/
6-K,2023-06-21,2023-06-19,,0001171843-23-004025,https://www.sec.gov/Archives/edgar/data/353278/000117184323004025/f6k_061923.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323004025/
6-K,2023-06-12,2023-06-12,,0001171843-23-003861,https://www.sec.gov/Archives/edgar/data/353278/000117184323003861/f6k_061223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003861/
6-K,2023-06-06,2023-06-06,,0001171843-23-003787,https://www.sec.gov/Archives/edgar/data/353278/000117184323003787/f6k_060623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003787/
6-K,2023-05-30,2023-05-30,,0001171843-23-003639,https://www.sec.gov/Archives/edgar/data/353278/000117184323003639/f6k_053023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003639/
6-K,2023-05-30,2023-05-22,,0001171843-23-003638,https://www.sec.gov/Archives/edgar/data/353278/000117184323003638/f6k_052223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003638/
6-K,2023-05-23,2023-05-22,,0001171843-23-003486,https://www.sec.gov/Archives/edgar/data/353278/000117184323003486/f6k_052223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003486/
6-K,2023-05-16,2023-05-15,,0001171843-23-003344,https://www.sec.gov/Archives/edgar/data/353278/000117184323003344/f6k_051523.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003344/
6-K,2023-05-16,2023-05-15,,0001171843-23-003343,https://www.sec.gov/Archives/edgar/data/353278/000117184323003343/f6k_051523.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003343/
6-K,2023-05-16,2023-05-10,,0001171843-23-003342,https://www.sec.gov/Archives/edgar/data/353278/000117184323003342/f6k_051023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003342/
6-K,2023-05-10,2023-05-09,,0001171843-23-003118,https://www.sec.gov/Archives/edgar/data/353278/000117184323003118/f6k_050923n34.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003118/
6-K,2023-05-10,2023-05-09,,0001171843-23-003117,https://www.sec.gov/Archives/edgar/data/353278/000117184323003117/f6k_050923.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003117/
6-K,2023-05-10,2023-05-09,,0001171843-23-003116,https://www.sec.gov/Archives/edgar/data/353278/000117184323003116/f6k_050923n32.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003116/
6-K,2023-05-09,2023-05-09,,0001171843-23-003077,https://www.sec.gov/Archives/edgar/data/353278/000117184323003077/f6k_050923.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323003077/
6-K,2023-05-04,2023-03-31,,0001628280-23-015425,https://www.sec.gov/Archives/edgar/data/353278/000162828023015425/caq12023.htm,https://www.sec.gov/Archives/edgar/data/353278/000162828023015425/
6-K,2023-05-03,2023-05-03,,0001171843-23-002795,https://www.sec.gov/Archives/edgar/data/353278/000117184323002795/f6k_050323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002795/
6-K,2023-04-28,2023-04-28,,0001171843-23-002670,https://www.sec.gov/Archives/edgar/data/353278/000117184323002670/f6k_042823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002670/
6-K,2023-04-26,2023-04-26,,0001171843-23-002560,https://www.sec.gov/Archives/edgar/data/353278/000117184323002560/f6k_042623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002560/
6-K,2023-04-26,2023-04-26,,0001171843-23-002559,https://www.sec.gov/Archives/edgar/data/353278/000117184323002559/f6k_042623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002559/
6-K,2023-04-26,2023-04-24,,0001171843-23-002558,https://www.sec.gov/Archives/edgar/data/353278/000117184323002558/f6k_042423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002558/
6-K,2023-04-17,2025-04-17,,0001171843-23-002330,https://www.sec.gov/Archives/edgar/data/353278/000117184323002330/f6k_041723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002330/
6-K,2023-04-13,2023-04-13,,0001171843-23-002273,https://www.sec.gov/Archives/edgar/data/353278/000117184323002273/f6k_041323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002273/
6-K,2023-04-13,2023-04-03,,0001171843-23-002272,https://www.sec.gov/Archives/edgar/data/353278/000117184323002272/f6k_040323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323002272/
6-K,2023-03-27,2023-03-27,,0001171843-23-001918,https://www.sec.gov/Archives/edgar/data/353278/000117184323001918/f6k_032723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001918/
6-K,2023-03-27,2023-03-24,,0001171843-23-001896,https://www.sec.gov/Archives/edgar/data/353278/000117184323001896/f6k_032423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001896/
6-K,2023-03-24,2023-03-23,,0001171843-23-001870,https://www.sec.gov/Archives/edgar/data/353278/000117184323001870/f6k_032323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001870/
6-K,2023-03-20,2023-03-20,,0001171843-23-001763,https://www.sec.gov/Archives/edgar/data/353278/000117184323001763/f6k_032023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001763/
6-K,2023-03-13,2023-03-13,,0001171843-23-001628,https://www.sec.gov/Archives/edgar/data/353278/000117184323001628/f6k_031323.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001628/
6-K,2023-03-07,2023-03-17,,0001171843-23-001467,https://www.sec.gov/Archives/edgar/data/353278/000117184323001467/f6k_030723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001467/
6-K,2023-03-06,2023-03-06,,0001171843-23-001412,https://www.sec.gov/Archives/edgar/data/353278/000117184323001412/f6k_030623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001412/
6-K,2023-02-27,2023-02-27,,0001171843-23-001168,https://www.sec.gov/Archives/edgar/data/353278/000117184323001168/f6k_022723.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001168/
6-K,2023-02-22,2023-02-22,,0001171843-23-001086,https://www.sec.gov/Archives/edgar/data/353278/000117184323001086/f6k_022223.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001086/
6-K,2023-02-22,2023-02-16,,0001171843-23-001085,https://www.sec.gov/Archives/edgar/data/353278/000117184323001085/f6k_021623.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323001085/
6-K,2023-02-14,2023-02-14,,0001171843-23-000946,https://www.sec.gov/Archives/edgar/data/353278/000117184323000946/f6k_021423.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323000946/
6-K,2023-02-14,2023-02-10,,0001171843-23-000944,https://www.sec.gov/Archives/edgar/data/353278/000117184323000944/f6k_021023.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323000944/
6-K,2023-02-08,2023-02-08,,0001171843-23-000783,https://www.sec.gov/Archives/edgar/data/353278/000117184323000783/f6k_020823.htm,https://www.sec.gov/Archives/edgar/data/353278/000117184323000783/
